PVI,time_s,water_cut,oil_cut,Sw_prod,RF,cum_oil_m3,water_rate_m3_s,oil_rate_m3_s,case
0.11231883767535071,224637.6753507014,0.0,1.0,0.2,0.14528331663326652,2.3245330661322643,0.0,1e-05,waterflood
0.11632665330661324,232653.30661322648,0.0,1.0,0.2,0.1502930861723447,2.404689378757515,0.0,1e-05,waterflood
0.12033446893787576,240668.9378757515,0.0,1.0,0.2,0.15530285571142283,2.4848456913827652,0.0,1e-05,waterflood
0.12434228456913829,248684.56913827657,0.0,1.0,0.2,0.16031262525050097,2.5650020040080155,0.0,1e-05,waterflood
0.1283501002004008,256700.20040080158,0.0,1.0,0.2,0.1653223947895791,2.6451583166332657,0.0,1e-05,waterflood
0.13235791583166331,264715.8316633266,0.0,1.0,0.2,0.17033216432865725,2.725314629258516,0.0,1e-05,waterflood
0.13636573146292585,272731.4629258517,0.0,1.0,0.2,0.1753419338677354,2.8054709418837662,0.0,1e-05,waterflood
0.14037354709418837,280747.09418837674,0.0,1.0,0.2,0.18035170340681353,2.8856272545090165,0.0,1e-05,waterflood
0.1443813627254509,288762.72545090184,0.0,1.0,0.2,0.18536147294589167,2.9657835671342667,0.0,1e-05,waterflood
0.14838917835671342,296778.3567134268,0.0,1.0,0.2,0.1903712424849698,3.045939879759517,0.0,1e-05,waterflood
0.15239699398797596,304793.9879759519,0.0,1.0,0.2,0.19538101202404795,3.126096192384767,0.0,1e-05,waterflood
0.15640480961923847,312809.61923847697,0.0,1.0,0.2,0.2003907815631261,3.2062525050100175,0.0,1e-05,waterflood
0.160412625250501,320825.250501002,0.0,1.0,0.2,0.20540055110220423,3.2864088176352677,0.0,1e-05,waterflood
0.16442044088176352,328840.88176352705,0.0,1.0,0.2,0.21041032064128237,3.366565130260518,0.0,1e-05,waterflood
0.16842825651302606,336856.51302605215,0.0,1.0,0.2,0.2154200901803605,3.446721442885768,0.0,1e-05,waterflood
0.17243607214428858,344872.14428857714,0.0,1.0,0.2,0.22042985971943865,3.5268777555110185,0.0,1e-05,waterflood
0.17644388777555112,352887.7755511022,0.0,1.0,0.2,0.2254396292585168,3.6070340681362687,0.0,1e-05,waterflood
0.18045170340681363,360903.4068136273,0.0,1.0,0.2,0.23044939879759493,3.687190380761519,0.0,1e-05,waterflood
0.18445951903807617,368919.0380761523,0.0,1.0,0.2,0.23545916833667307,3.767346693386769,0.0,1e-05,waterflood
0.18846733466933868,376934.6693386774,0.0,1.0,0.2,0.24046893787575122,3.8475030060120194,0.0,1e-05,waterflood
0.1924751503006012,384950.30060120235,0.0,1.0,0.2,0.24547870741482936,3.9276593186372697,0.0,1e-05,waterflood
0.19648296593186373,392965.93186372746,0.0,1.0,0.2,0.25048847695390747,4.0078156312625195,0.0,1e-05,waterflood
0.20049078156312625,400981.5631262525,0.0,1.0,0.2,0.25549824649298564,4.08797194388777,0.0,1e-05,waterflood
0.2044985971943888,408997.1943887776,0.0,1.0,0.2,0.26050801603206375,4.16812825651302,0.0,1e-05,waterflood
0.2085064128256513,417012.8256513026,0.0,1.0,0.2,0.2655177855711419,4.248284569138271,0.0,1e-05,waterflood
0.21251422845691384,425028.4569138276,0.0,1.0,0.2,0.27052755511022003,4.3284408817635205,0.0,1e-05,waterflood
0.21652204408817635,433044.0881763527,0.0,1.0,0.2,0.2755373246492982,4.408597194388771,0.0,1e-05,waterflood
0.2205298597194389,441059.7194388778,0.0,1.0,0.2,0.2805470941883763,4.488753507014021,0.0,1e-05,waterflood
0.2245376753507014,449075.35070140276,0.0,1.0,0.2,0.2855568637274545,4.568909819639272,0.0,1e-05,waterflood
0.22854549098196394,457090.9819639279,0.0,1.0,0.2,0.2905666332665326,4.6490661322645215,0.0,1e-05,waterflood
0.23255330661322646,465106.6132264529,0.0,1.0,0.2,0.29557640280561076,4.729222444889772,0.0,1e-05,waterflood
0.236561122244489,473122.24448897794,0.0,1.0,0.2,0.3005861723446889,4.809378757515022,0.0,1e-05,waterflood
0.2405689378757515,481137.87575150304,0.0,1.0,0.2,0.30559594188376704,4.889535070140273,0.0,1e-05,waterflood
0.24457675350701405,489153.5070140281,0.0,1.0,0.2,0.31060571142284515,4.9696913827655225,0.0,1e-05,waterflood
0.24858456913827656,497169.1382765531,0.0,1.0,0.2,0.3156154809619233,5.049847695390773,0.0,1e-05,waterflood
0.2525923847695391,505184.7695390781,0.0,1.0,0.2,0.32062525050100144,5.130004008016023,0.0,1e-05,waterflood
